"trait"	"comp"	"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"mean_abu1"	"mean_abu2"	"log_fold_diff"	"q"	"status"
"ko:K00021"	"indus"	0.828477876846663	0.249555504577673	3.31981407602574	0.00114121161369928	1.36308191450648	2.19155979135315	0.472108319242596	1	"NHP"
"ko:K00023"	"human"	-1.00035854076456	0.137641031832344	-7.26788027848459	2.13133427997344e-11	5.30318448983118	4.31552079363619	-0.205658823247261	2.90330355617981e-07	"NHP"
"ko:K00023"	"indus"	0.0248607372820906	0.173675545672676	0.143144719573505	0.886375996465245	4.30282594906662	4.32768668634871	0.00574782253364132	1	"NHP"
"ko:K00024"	"human"	-0.0632865817240374	0.140931952205593	-0.449057724196669	0.654065105235711	5.47166527563991	5.20911015144623	-0.0490820189216166	1	"other"
"ko:K00024"	"indus"	-0.390234229003053	0.177828031192296	-2.19444722177164	0.0298058460363539	5.40837869391588	5.01814446491282	-0.0747456143400632	1	"other"
"ko:K00027"	"human"	-0.395409742756175	0.0945225779662639	-4.18323062345275	4.97290690934e-05	6.20337146705725	5.88583210100044	-0.0524579802546881	0.677409379190294	"other"
"ko:K00027"	"indus"	0.152496154369585	0.119268651855756	1.27859376287756	0.203097003177413	5.80796172430108	5.96045787867066	0.0258736398481997	1	"other"
"ko:K00029"	"human"	-0.13884860797006	0.148547003632982	-0.93471160356163	0.351501725891966	5.37887124946357	5.09750618310627	-0.0536246890040401	1	"other"
"ko:K00029"	"indus"	-0.279094731008349	0.187436708157085	-1.48900785631835	0.138672141340635	5.24002264149351	4.96092791048516	-0.0546258642669359	1	"other"
"ko:K00030"	"human"	-1.61414251937464	0.166076123854848	-9.71929306819208	1.76290349505422e-17	5.18371437218921	3.91674342486664	-0.279638682558171	2.40142714096286e-13	"NHP"
"ko:K00030"	"indus"	0.679877661935288	0.209554963732231	3.24438824939521	0.00146342212720556	3.56957185281458	4.24944951474987	0.173896730966927	1	"NHP"
"ko:K00031"	"human"	-0.237053126287585	0.1110755229252	-2.13416169507678	0.0345233278521583	5.91932482691478	5.66711016178425	-0.0434680204163708	1	"other"
"ko:K00031"	"indus"	-0.0296913469007753	0.140155168833737	-0.211846249751927	0.832526533061773	5.6822717006272	5.65258035372642	-0.0052297316478234	1	"other"
"ko:K00033"	"human"	-0.588849793073916	0.170748250349949	-3.44864320347099	0.000739149487429777	3.82003479618999	3.91313428911839	0.0240170095539469	1	"Human_EUR"
"ko:K00033"	"indus"	1.33548401842119	0.215450256056665	6.19857243553219	5.67835135672479e-09	3.23118500311608	4.56666902153727	0.345032441010469	7.7350502181305e-05	"Human_EUR"
"ko:K00034"	"human"	-0.322898171697505	0.159541035212779	-2.02391924602254	0.0448279011618173	3.67508828891267	3.53527778335238	-0.0386779682427646	1	"other"
"ko:K00034"	"indus"	0.358546679518702	0.201308984529509	1.78107639038905	0.0770081424148448	3.35219011721517	3.71073679673387	0.101329130079094	1	"other"
"ko:K00036"	"human"	-0.915770855613999	0.188955901823685	-4.84647924079401	3.21459105184665e-06	3.56684520606301	3.49735785984217	-0.0196181770086497	0.0437891593082551	"Human_EUR"
"ko:K00036"	"indus"	1.65730520589492	0.238424682817507	6.95106390122972	1.164887439573e-10	2.65107435044902	4.30837955634393	0.48415029679146	1.58680967018634e-06	"Human_EUR"
"ko:K00038"	"human"	-0.62065191771293	0.205468251525276	-3.02067065400895	0.00298515370675124	3.02523520941507	2.52445450026876	-0.180310493875784	1	"other"
"ko:K00038"	"indus"	0.234747783442946	0.259259976672721	0.905453230597492	0.366737801336705	2.40458329170215	2.63933107514509	0.0927804614639073	1	"other"
"ko:K00039"	"human"	1.55787187847908	0.127033621197548	12.2634611514101	4.02186723386029e-24	0.0588751254993616	2.06877422902201	3.40723859640833	5.47858754596448e-20	"Human_EUR"
"ko:K00039"	"indus"	0.885219982377015	0.160291107866249	5.52257697985134	1.51608053229303e-07	1.61674700397843	2.50196698635544	0.43448378847609	0.00206520490108957	"Human_EUR"
"ko:K00040"	"human"	-0.438631353131911	0.121485489137595	-3.6105658070415	0.000421018827806255	5.71813660339137	5.33657744554298	-0.0689336513429689	1	"other"
"ko:K00040"	"indus"	0.11176638243022	0.153290471136425	0.729115003702676	0.467115536983089	5.27950525025947	5.39127163268968	0.0209096973568902	1	"other"
"ko:K00041"	"human"	-0.330809914616286	0.109366386907947	-3.02478598744169	0.00294725821021996	5.62431555661442	5.32144617093732	-0.0552531492192189	1	"other"
"ko:K00041"	"indus"	0.0547168691725608	0.137998579868415	0.396503132312918	0.692320856427938	5.29350564199814	5.3482225111707	0.0102642552458014	1	"other"
"ko:K00042"	"human"	-1.15873786452054	0.130442065917748	-8.88316093714122	2.39291253872564e-15	4.97597990820459	4.18308916646076	-0.173192221936357	3.25962546025207e-11	"NHP"
"ko:K00042"	"indus"	0.716450615437729	0.164591885685156	4.3528914712613	2.53297448859536e-05	3.81724204368405	4.53369265912178	0.171595591726307	0.34504178483646	"NHP"
"ko:K00045"	"human"	1.13228616403268	0.25291953778365	4.47686317140612	1.52945914836657e-05	3.54366421691941	4.33039393323426	0.199985867077117	0.208342925190494	"other"
"ko:K00045"	"indus"	-0.676714710114091	0.31913404128909	-2.12047172210339	0.0356802701656137	4.67595038095209	3.999235670838	-0.155968133869416	1	"other"
"ko:K00046"	"human"	-0.386908178971822	0.103846502049987	-3.72576997139088	0.00027893211619088	5.7567507268003	5.41133925101615	-0.0617659104189549	1	"other"
"ko:K00046"	"indus"	0.0812643770758535	0.131033585476885	0.620179756053376	0.536119657503337	5.36984254782848	5.45110692490433	0.0149923951655724	1	"other"
"ko:K00048"	"human"	-0.770781949371716	0.12758506891153	-6.04131781208811	1.24232975239348e-08	5.72185696996331	5.20360179972744	-0.0947686155175964	0.00016923015887104	"NHP"
"ko:K00048"	"indus"	0.494531609141015	0.160986924959167	3.07187437281909	0.0025441212824651	4.9510750205916	5.44560662973262	0.0950213640108386	1	"NHP"
"ko:K00052"	"human"	-0.434535729107826	0.101506645405197	-4.28085991191252	3.38062783866348e-05	6.16227334779028	5.80262770544811	-0.0600344803835544	0.460509124182739	"other"
"ko:K00052"	"indus"	0.146659753249411	0.128081152803503	1.14505335124841	0.25408661067428	5.72773761868246	5.87439737193187	0.025239345227667	1	"other"
"ko:K00053"	"human"	-0.430356455130963	0.111972620970932	-3.84340789202999	0.000181463180345453	5.996823413722	5.6595168337846	-0.0577921590771783	1	"other"
"ko:K00053"	"indus"	0.182222672254057	0.141287127745555	1.28973300796534	0.199210908373485	5.56646695859104	5.74868963084509	0.0321545398630444	1	"other"
"ko:K00054"	"human"	-1.24210209224717	0.222527648844754	-5.58178769557631	1.14700978348153e-07	3.05954980312355	2.02746186857536	-0.409826055764017	0.00156245672705853	"NHP"
"ko:K00054"	"indus"	0.411277725493836	0.280785535576669	1.46473971548843	0.145171790674961	1.81744771087638	2.22872543637022	0.202986402450744	1	"NHP"
"ko:K00057"	"human"	-0.609866646529646	0.0985779523748415	-6.18664348200939	6.02808678467472e-09	6.22070083883818	5.75859218534738	-0.0770607585926	8.21145981808391e-05	"NHP"
"ko:K00057"	"indus"	0.289359403034407	0.12438572598649	2.32630714448567	0.0213973403512596	5.61083419230853	5.90019359534294	0.0501985024450735	1	"NHP"
"ko:K00058"	"human"	-0.40772586549341	0.0911587807025878	-4.47269985788473	1.55583385241999e-05	6.4327996182733	6.04119922112484	-0.0627066982179865	0.211935687376651	"other"
"ko:K00058"	"indus"	0.0315790421755209	0.115024210227239	0.27454256902207	0.784061169449421	6.0250737527799	6.05665279495541	0.00521894354965483	1	"other"
"ko:K00059"	"human"	-0.3476441313447	0.0913666579097109	-3.80493430862103	0.00020907755057554	6.38460573159764	6.05214670697587	-0.0533908010987009	1	"other"
"ko:K00059"	"indus"	0.0297375006657464	0.115286509825691	0.257944322459831	0.796818151814389	6.03696160025294	6.06669910091868	0.00490570645898947	1	"other"
"ko:K00060"	"human"	0.651418436880049	0.134339267570321	4.84905455167126	3.1789405205284e-06	4.42154593911889	5.06425590123073	0.135431400094128	0.0433035277706379	"Human"
"ko:K00060"	"indus"	-0.01705409642107	0.169509377326976	-0.100608572162786	0.920001132786595	5.07296437599894	5.05591027957786	-0.0033607888661288	1	"Human"
"ko:K00064"	"human"	0.352072784538262	0.266406907068367	1.32156027188856	0.188410425318132	1.94446839028733	2.82215071849183	0.370918160888941	1	"other"
"ko:K00064"	"indus"	1.02931868967972	0.336152412838828	3.06205950148343	0.00262368878879478	2.29654117482559	3.32585986450531	0.368981401067231	1	"other"
"ko:K00065"	"human"	-0.581144449839121	0.130970735361951	-4.437208420897	1.79917311933123e-05	3.99100814183825	3.65234526574143	-0.0884426396348733	0.2450833623153	"other"
"ko:K00065"	"indus"	0.474859748578681	0.165258961142089	2.87342813543647	0.00467551225386303	3.40986369199913	3.88472344057781	0.130021978959454	1	"other"
"ko:K00066"	"human"	0.664325725145208	0.24346883550701	2.72858628399724	0.0071533779036383	2.50202124749526	3.40595443421999	0.30736922994081	1	"other"
"ko:K00066"	"indus"	0.469231278926563	0.30720913885967	1.52740013096063	0.128855093788998	3.16634697264046	3.63557825156703	0.13778320955325	1	"other"
"ko:K00067"	"human"	-0.444834302155574	0.0978455093638552	-4.54629246705009	1.14821929791712e-05	6.2511627693324	5.78924771400916	-0.076637709104276	0.15641043276227	"other"
"ko:K00067"	"indus"	-0.0334498082866679	0.123461528907219	-0.270933047587684	0.786830500163409	5.80632846717683	5.77287865889016	-0.00576761853631936	1	"other"
"ko:K00068"	"human"	-0.655755074109522	0.112638114189189	-5.82178669120919	3.63760211948282e-08	3.80474321843249	3.35200784475398	-0.126334985722464	0.00049551416071595	"NHP"
"ko:K00068"	"indus"	0.397580246677396	0.142126847531752	2.79736202963747	0.00585719169896361	3.14898814432297	3.54656839100037	0.118544376038739	1	"NHP"
"ko:K00073"	"human"	-0.887307417139296	0.127562470630253	-6.95586572410633	1.13557241691195e-10	4.38137971432487	3.70960659702978	-0.16602555422673	1.54687674631746e-06	"NHP"
"ko:K00073"	"indus"	0.422088003861564	0.160958410432795	2.62234202441878	0.00967197658560955	3.49407229718558	3.91616030104714	0.113736120029399	1	"NHP"
"ko:K00074"	"human"	-0.807665053412781	0.128877775971391	-6.26690713216584	4.02731910297794e-09	5.45805435050896	4.98692889852328	-0.0900993551260569	5.48601408207655e-05	"NHP"
"ko:K00074"	"indus"	0.659056719461392	0.162618063588596	4.05278912389908	8.24803862580027e-05	4.65038929709619	5.30944601655758	0.132270180907731	1	"NHP"
"ko:K00075"	"human"	-0.415860762422324	0.0956532741946394	-4.34758523347682	2.58770540728227e-05	6.34445041097213	5.99411552574722	-0.0567102644943765	0.35249723057999	"other"
"ko:K00075"	"indus"	0.128321509511601	0.120695365110074	1.06318506426963	0.289477711026124	5.9285896485498	6.0569111580614	0.0213779331031117	1	"other"
"ko:K00076"	"human"	0.870682663766879	0.159722246234825	5.45122977100381	2.11683846669959e-07	3.07075896095054	4.34641037535986	0.346472427329633	0.00288355735933818	"Human"
"ko:K00076"	"indus"	0.793063803341441	0.201537636717862	3.93506551062555	0.000128962458534933	3.94144162471742	4.73450542805886	0.182906715893774	1	"Human"
"ko:K00077"	"human"	-0.536506826273227	0.0936383392836698	-5.72956366353233	5.67415774956678e-08	5.89070024090573	5.51564353368095	-0.0656713114631856	0.000772933768645987	"NHP"
"ko:K00077"	"indus"	0.316173149803202	0.118152918896914	2.67596562789157	0.00831513583372198	5.35419341463251	5.67036656443571	0.0572697439629345	1	"NHP"
"ko:K00082"	"human"	-0.121955998425038	0.128432770741812	-0.949570718755309	0.343921372490878	5.58515252719781	5.4571106629409	-0.0231503410377707	1	"other"
"ko:K00082"	"indus"	-0.0119181539207419	0.162056555693418	-0.0735431767616292	0.941475944812525	5.46319652877277	5.45127837485203	-0.00217992336082771	1	"other"
"ko:K00086"	"human"	-1.20128036751724	0.145141225965805	-8.27663098147084	7.82813820197358e-14	5.25052362219733	4.53959836215386	-0.145191612728755	1.06634898587284e-09	"Human_EUR"
"ko:K00086"	"indus"	0.960278752136128	0.18313929562746	5.24343368716191	5.51272532463663e-07	4.04924325468009	5.00952200681623	0.212338145636552	0.00750943443722002	"Human_EUR"
"ko:K00087"	"human"	-0.681910884562414	0.105722108845168	-6.45003104848281	1.58846473053088e-09	5.01583897385018	4.61044043326408	-0.0841023675538649	2.16380665592917e-05	"NHP"
"ko:K00087"	"indus"	0.541503340286942	0.133400227380712	4.05923851045276	8.04637850814215e-05	4.33392808928777	4.87543142957471	0.117478570342547	1	"NHP"
"ko:K00088"	"human"	-0.364762227912746	0.0942032391025543	-3.87207734455551	0.000163177607829462	6.33156979132358	5.98429322098034	-0.0563184521757215	1	"other"
"ko:K00088"	"indus"	0.0342427460736141	0.11886570986476	0.288079262830078	0.773700283021266	5.96680756341083	6.00105030948445	0.00571292045161919	1	"other"
"ko:K00090"	"human"	-0.200491700912763	0.257444755860978	-0.778775626026076	0.437389769840967	1.65580312986256	1.21647063492761	-0.306166725152829	1	"other"
"ko:K00090"	"indus"	-0.467729888293437	0.324843964474097	-1.43986017733364	0.15207742535045	1.45531142894979	0.987581540656356	-0.384489187905282	1	"other"
"ko:K00091"	"human"	0.155945713715494	0.127006140765753	1.22785963556768	0.221502936852995	4.76496823882305	4.89744470479464	0.0273660572601815	1	"other"
"ko:K00091"	"indus"	-0.0459606101651378	0.160256433039101	-0.286794166658658	0.774682170231307	4.92091395253854	4.8749533423734	-0.00936462253706418	1	"other"
"ko:K00094"	"human"	-0.329932377132091	0.167773114685416	-1.96653902355412	0.0511590482467018	3.45452140694342	3.47186574878056	0.00499378381669589	1	"other"
"ko:K00094"	"indus"	0.680083574648071	0.211696227892901	3.21254460420585	0.00162338722292977	3.12458902981133	3.8046726044594	0.196356768565327	1	"other"
"ko:K00096"	"human"	0.477616091944472	0.144956164547059	3.29490017507615	0.00123948406963605	4.00748594816833	4.52334210696717	0.120803118464689	1	"other"
"ko:K00096"	"indus"	0.0748867975898078	0.182905785005985	0.409428261590291	0.682833768670779	4.4851020401128	4.5599888377026	0.0165223939176276	1	"other"
"ko:K00097"	"human"	-0.0927865544545929	0.12171392101208	-0.762333130697382	0.44710809388869	5.68409739557125	5.53271835597568	-0.0269450352670199	1	"other"
"ko:K00097"	"indus"	-0.114743616734404	0.153578706627849	-0.747132328783382	0.456201902465132	5.59131084111665	5.47656722438225	-0.0206978670563824	1	"other"
"ko:K00098"	"human"	-0.11119500824747	0.267633697460099	-0.415474618116982	0.678412932210822	1.3103964812351	1.24762510798382	-0.0487069485765546	1	"other"
"ko:K00098"	"indus"	0.0948296185342026	0.337700377772494	0.280809927308072	0.779259245839224	1.19920147298763	1.29403109152184	0.0755001043388461	1	"other"
"ko:K00099"	"human"	-0.357569869042195	0.09108338610992	-3.92574194168273	0.000133556240364401	6.37392988936975	6.02799394555849	-0.0557120492844831	1	"other"
"ko:K00099"	"indus"	0.0227831035772537	0.114929077279978	0.19823620024158	0.84313985211842	6.01636002032756	6.03914312390481	0.00377344618091199	1	"other"
"ko:K00100"	"human"	-0.571281419852326	0.106711952643363	-5.35349045445339	3.32990755372074e-07	5.81221238030301	5.46450908664469	-0.0615777164406999	0.00453600006967839	"NHP"
"ko:K00100"	"indus"	0.437840497129926	0.134649212944782	3.25171226444137	0.00142876795151663	5.24093096045068	5.67877145758061	0.0800889255907292	1	"NHP"
"ko:K00101"	"human"	-0.209842126290606	0.226792486517584	-0.925260485974416	0.356378419567275	1.89856243433543	1.53937867287382	-0.208496312136895	1	"other"
"ko:K00101"	"indus"	-0.292460702209891	0.286166910593796	-1.02199342895038	0.308497875087555	1.68872030804483	1.39625960583494	-0.188941789859268	1	"other"
"ko:K00102"	"human"	-1.6625305184696	0.154513406027763	-10.7597816992713	3.50925922313728e-20	3.71949670702422	2.41676174306445	-0.429715540851778	4.78031291375761e-16	"NHP"
"ko:K00102"	"indus"	0.704599627581724	0.194965118674077	3.61397788678087	0.000415971789993998	2.05696618855463	2.76156581613636	0.293330514246749	1	"NHP"
"ko:K00103"	"human"	1.81443334711903	0.156312540685238	11.6077273081544	2.11133895864781e-22	0.0177709941049115	0.89661063506703	3.48572097067566	2.87606592947005e-18	"Human_AFR"
"ko:K00103"	"indus"	-1.83220434122393	0.197235267983596	-9.28943570769665	2.22909111910966e-16	1.83220434122393	0	-5.21613305210054	3.03646792245118e-12	"Human_AFR"
"ko:K00104"	"human"	-0.792076762034248	0.136982946883224	-5.78230195842905	4.40250252227969e-08	4.90451395394	4.17134484444005	-0.16155993044995	0.000599708893584939	"NHP"
"ko:K00104"	"indus"	0.115360819546328	0.172845173645411	0.667422856613796	0.505570237024232	4.11243719190576	4.22779801145209	0.0275992575227686	1	"NHP"
"ko:K00111"	"human"	-0.622339991136608	0.102755337900936	-6.05652225810978	1.1523096115922e-08	5.65510087545574	5.17715205616379	-0.088139891313042	0.00015696761529109	"NHP"
"ko:K00111"	"indus"	0.282766044862438	0.129656753826598	2.18088172437672	0.0308155426703141	5.03276088431914	5.31552692918158	0.0545579339303936	1	"NHP"
"ko:K00112"	"human"	0.0362666393532271	0.225305158673038	0.160966750902749	0.87234519345488	3.74633005653833	3.12229443549396	-0.181676649474592	1	"other"
"ko:K00112"	"indus"	-1.29309192661195	0.28429019932858	-4.54849280652622	1.1377786158621e-05	3.78259669589156	2.4895047692796	-0.416958308561898	0.154988203052735	"other"
"ko:K00113"	"human"	-0.551989912463427	0.126973807058741	-4.34727386104176	2.59095209537022e-05	4.53478798603772	3.7331786981514	-0.194045909063548	0.352939494431332	"other"
"ko:K00113"	"indus"	-0.488837943536483	0.16021563434605	-3.05112510106623	0.00271503514641588	3.98279807357429	3.4939601300378	-0.130598462102722	1	"other"
"ko:K00117"	"human"	1.05313279987276	0.194017744582638	5.42802310241371	2.3582836794959e-07	0.137400199938227	0.887590574706951	1.80656269797667	0.00321245402820932	"Human"
"ko:K00117"	"indus"	-0.593262249162063	0.244811719383328	-2.42334088685162	0.0166195766121417	1.19053299981098	0.59727075064892	-0.68154616486492	1	"Human"
"ko:K00118"	"human"	0.471996886601746	0.210266906350692	2.24475118216906	0.026308433591653	1.29792739656769	1.88910194774443	0.372937371068824	1	"other"
"ko:K00118"	"indus"	0.233389593126036	0.265314922528649	0.879670057385609	0.380503713789716	1.76992428316944	2.00331387629547	0.123211233286277	1	"other"
"ko:K00121"	"human"	-0.427799057426633	0.220021548545987	-1.9443507249801	0.0538024095075825	2.15389845141464	2.16736738100977	0.00620509009646424	1	"other"
"ko:K00121"	"indus"	0.864149807917616	0.277623336549936	3.11266991693323	0.00223671794182449	1.72609939398801	2.59024920190563	0.403966418120632	1	"other"
"ko:K00123"	"human"	-0.760765433417535	0.155298117607056	-4.89874214278929	2.56159355011563e-06	4.79922618492493	4.44892637412514	-0.0756281810975618	0.0348940273396752	"NHP"
"ko:K00123"	"indus"	0.80382851095973	0.195955268267662	4.10210206679287	6.8210215027401e-05	4.0384607515074	4.84228926246713	0.181113858945547	0.929159549103256	"NHP"
"ko:K00124"	"human"	-1.39107285358633	0.148645936784329	-9.35829719721596	1.4870477094898e-16	4.40506036576536	3.21597897786234	-0.313785043632387	2.02565638986701e-12	"NHP"
"ko:K00124"	"indus"	0.395566620296473	0.187561542073371	2.10899641751578	0.0366756462533449	3.01398751217904	3.40955413247551	0.122933843215995	1	"NHP"
"ko:K00125"	"human"	-0.740245979839206	0.185646458457621	-3.98739618298825	0.000105845703591636	3.21944566026001	3.21140911504459	-0.0024916230958653	1	"Human_EUR"
"ko:K00125"	"indus"	1.43391014280491	0.234248824973212	6.1213119979103	8.35341298555819e-09	2.47919968042081	3.91310982322572	0.454923416213451	0.000113790191689274	"Human_EUR"
"ko:K00127"	"human"	-0.966460572210695	0.296234389841842	-3.26248607640282	0.00137917782078567	2.70481178961116	2.16111201360466	-0.223483143595029	1	"other"
"ko:K00127"	"indus"	0.827906559233196	0.373788750475671	2.21490496484881	0.0283375276328482	1.73835121740047	2.56625777663367	0.38766468946768	1	"other"
"ko:K00128"	"human"	-0.583478070481899	0.12527371043206	-4.65762583761208	7.20598373988561e-06	5.1607820810436	4.84569174017775	-0.0628723784606641	0.0981599105047217	"other"
"ko:K00128"	"indus"	0.525592637164771	0.158070451289775	3.32505305625563	0.00112149479658602	4.5773040105617	5.10289664772647	0.108473612292128	1	"other"
"ko:K00130"	"human"	-1.2280943366746	0.174101139169523	-7.05391327439165	6.73650793115005e-11	3.13643753430325	2.3744926128107	-0.27728451060174	9.1764711038126e-07	"NHP"
"ko:K00130"	"indus"	0.912875938064852	0.219680933403145	4.15546276102897	5.54361972525967e-05	1.90834319762865	2.8212191356935	0.38924551327951	0.755151878974872	"NHP"
"ko:K00132"	"human"	-1.52129190252104	0.154911367307113	-9.82040200771756	9.67434207738392e-18	4.02965116723702	2.75650800627994	-0.378572466139525	1.31783887778124e-13	"NHP"
"ko:K00132"	"indus"	0.485957952229411	0.195467266481512	2.48613469138258	0.0140568441744712	2.50835926471598	2.9943172169454	0.17644272246601	1	"NHP"
"ko:K00133"	"human"	-0.433368569051263	0.0911956246420935	-4.75207632769732	4.82511691804138e-06	6.36806729461457	5.98941167372953	-0.0612037095429772	0.0657277426575597	"other"
"ko:K00133"	"indus"	0.107146190158833	0.115070699934656	0.931133557192897	0.353342919491046	5.93469872556331	6.04184491572215	0.0178633183901624	1	"other"
"ko:K00134"	"human"	-0.460590605709979	0.0903607722980678	-5.09724069412173	1.06613653389683e-06	6.42150345412514	6.01098669052293	-0.0659571816297104	0.0145229118647426	"NHP"
"ko:K00134"	"indus"	0.0980612741276992	0.114017282690724	0.8600562284377	0.391187666445091	5.96091284841517	6.05897412254287	0.0162897613218884	1	"NHP"
"ko:K00135"	"human"	0.00774347916055294	0.145291157984308	0.0532962863534287	0.957569705716436	2.96143396024449	3.18248455017036	0.0717548183045761	1	"other"
